Mã đơn/điều chỉnh,Loại,Thời gian tạo đơn,Thời gian tất toán đơn,Tiền tệ,Tổng số tiền tất toán,Tổng doanh thu,Tổng sau giảm giá của người bán,Tổng trước giảm giá,Giảm giá của người bán,Tổng hoàn sau giảm giá của người bán,Tổng hoàn trước giảm giá của người bán,Hoàn phần giảm giá của người bán,Tổng phí,Phí giao dịch,Phí hoa hồng TikTok Shop,Phí vận chuyển do người bán trả,Phí vận chuyển thực tế,Ưu đãi phí vận chuyển của sàn,Phí vận chuyển khách trả,Phí hoàn hàng thực tế,Hoàn phí vận chuyển khách,Hoàn tiền SFR,Trợ giá giao hàng thất bại,Trợ giá phí vận chuyển,Hoa hồng affiliate,Hoa hồng affiliate trước PIT,Thuế TNCN khấu trừ từ hoa hồng affiliate,Hoa hồng quảng cáo Shop Ads,Hoa hồng quảng cáo Shop Ads trước PIT,Thuế TNCN khấu trừ từ hoa hồng quảng cáo Shop Ads,Hoa hồng đối tác affiliate,Ký quỹ hoa hồng affiliate,Hoàn hoa hồng affiliate,Phí quảng cáo TAP Shop Ads,Phí dịch vụ SFP,Phí dịch vụ hoàn tiền Bonus,Phí dịch vụ LIVE Specials,Phí dịch vụ Voucher Xtra,Phí xử lý đơn hàng,Phí dịch vụ EAMS,Phí dịch vụ Flash Sale,Thuế VAT khấu trừ bởi TikTok Shop,Thuế TNCN khấu trừ bởi TikTok Shop,Phí chương trình TikTok PayLater,Phí tài nguyên chiến dịch,Phí dịch vụ SFR,Số tiền điều chỉnh,Mã đơn liên quan,Thanh toán của khách,Hoàn tiền cho khách,Giảm giá voucher đồng tài trợ bởi người bán,Hoàn giảm giá voucher đồng tài trợ bởi người bán,Giảm giá từ sàn,Hoàn giảm giá từ sàn,Giảm giá voucher đồng tài trợ bởi sàn,Hoàn giảm giá voucher đồng tài trợ bởi sàn,Giảm phí vận chuyển của người bán,Khối lượng gói ước tính (g),Khối lượng gói thực tế (g)
580598794076849162,Order,2025/10/01,2025/10/08,VND,50500,85000,85000,110000,-25000,0,0,0,-34500,-4750,-8925,0,-40000,30000,10000,0,0,0,0,0,-17000,-17000,0,0,0,0,0,0,0,0,0,0,0,-2550,0,0,0,-850,-425,0,0,0,0,580598794076849162,95000,0,0,0,0,0,0,0,0,110,110
580598375183386168,Order,2025/10/01,2025/10/08,VND,174000,290000,290000,360000,-70000,0,0,0,-116000,-14500,-30450,0,-35100,35100,0,0,0,0,0,0,-58000,-58000,0,0,0,0,0,0,0,0,0,0,0,-8700,0,0,0,-2900,-1450,0,0,0,0,580598375183386168,290000,0,0,0,0,0,0,0,0,510,510
580593981105735492,Order,2025/10/01,2025/10/08,VND,51000,85000,85000,110000,-25000,0,0,0,-34000,-4250,-8925,0,-35200,35200,0,0,0,0,0,0,-17000,-17000,0,0,0,0,0,0,0,0,0,0,0,-2550,0,0,0,-850,-425,0,0,0,0,580593981105735492,85000,0,0,0,0,0,0,0,0,110,110
580593418692167220,Order,2025/10/01,2025/10/08,VND,-40000,0,0,0,0,0,0,0,-40000,0,0,-40000,-40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580593418692167220,0,0,0,0,0,0,0,0,0,200,200
580590388007306337,Order,2025/09/30,2025/10/08,VND,59500,85000,85000,110000,-25000,0,0,0,-25500,-4250,-8925,0,-30300,30300,0,0,0,0,0,0,0,0,0,-8500,0,0,0,0,0,0,0,0,0,-2550,0,0,0,-850,-425,0,0,0,0,580590388007306337,85000,0,0,0,0,0,0,0,0,110,110
580589813433926784,Order,2025/09/30,2025/10/08,VND,147600,246000,246000,300000,-54000,0,0,0,-98400,-12300,-25830,0,-35200,35200,0,0,0,0,0,0,-49200,-49200,0,0,0,0,0,0,0,0,0,0,0,-7380,0,0,0,-2460,-1230,0,0,0,0,580589813433926784,246000,0,0,0,0,0,0,0,0,410,410
580589332763411800,Order,2025/09/30,2025/10/08,VND,181250,290000,290000,360000,-70000,0,0,0,-108750,-13050,-30450,0,-47600,47600,0,0,0,0,0,0,-52200,-52200,0,0,0,0,0,0,0,0,0,0,0,-8700,0,0,0,-2900,-1450,0,0,0,0,580589332763411800,261000,0,0,0,29000,0,0,0,0,510,510
580588913717446143,Order,2025/09/30,2025/10/08,VND,59240,85000,85000,110000,-25000,0,0,0,-25760,-4510,-8925,0,-35200,30000,5200,0,0,0,0,0,0,0,0,-8500,0,0,0,0,0,0,0,0,0,-2550,0,0,0,-850,-425,0,0,0,0,580588913717446143,90200,0,0,0,0,0,0,0,0,110,110
580588741153621294,Order,2025/09/30,2025/10/08,VND,355500,580000,580000,720000,-140000,0,0,0,-224500,-27500,-60900,0,-55400,55400,0,0,0,0,0,0,-110000,-110000,0,0,0,0,0,0,0,0,0,0,0,-17400,0,0,0,-5800,-2900,0,0,0,0,580588741153621294,550000,0,0,0,30000,0,0,0,0,1030,1030
580588543669143367,Order,2025/09/30,2025/10/08,VND,179075,290000,290000,360000,-70000,0,0,0,-110925,-13485,-30450,0,-47600,47600,0,0,0,0,0,0,-53940,-53940,0,0,0,0,0,0,0,0,0,0,0,-8700,0,0,0,-2900,-1450,0,0,0,0,580588543669143367,269700,0,0,0,20300,0,0,0,0,510,510
580588512794478320,Order,2025/09/30,2025/10/08,VND,179800,290000,290000,360000,-70000,0,0,0,-110200,-13340,-30450,0,-47600,47600,0,0,0,0,0,0,-53360,-53360,0,0,0,0,0,0,0,0,0,0,0,-8700,0,0,0,-2900,-1450,0,0,0,0,580588512794478320,266800,0,0,0,23200,0,0,0,0,510,510
580588479986435834,Order,2025/09/30,2025/10/08,VND,73800,123000,123000,150000,-27000,0,0,0,-49200,-6150,-12915,0,-40000,40000,0,0,0,0,0,0,-24600,-24600,0,0,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580588479986435834,123000,0,0,0,0,0,0,0,0,210,210
580588420481582143,Order,2025/09/30,2025/10/08,VND,84800,123000,123000,150000,-27000,0,0,0,-38200,-7450,-12915,0,-40000,14000,26000,0,0,0,0,0,0,0,0,-12300,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580588420481582143,149000,0,0,0,0,0,0,0,0,210,210
580588300446762012,Order,2025/09/30,2025/10/08,VND,180525,290000,290000,360000,-70000,0,0,0,-109475,-13195,-30450,0,-47600,47600,0,0,0,0,0,0,-52780,-52780,0,0,0,0,0,0,0,0,0,0,0,-8700,0,0,0,-2900,-1450,0,0,0,0,580588300446762012,263900,0,0,0,26100,0,0,0,0,510,510
580588309286847932,Order,2025/09/30,2025/10/08,VND,86100,123000,123000,150000,-27000,0,0,0,-36900,-6150,-12915,0,-40000,40000,0,0,0,0,0,0,0,0,0,-12300,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580588309286847932,123000,0,0,0,0,0,0,0,0,210,210
580588119007331530,Order,2025/09/30,2025/10/08,VND,77798,123000,123000,150000,-27000,0,0,0,-45202,-5350,-12915,0,-40000,40000,0,0,0,0,0,0,-21402,-21402,0,0,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580588119007331530,107010,0,0,0,15990,0,0,0,0,210,210
580588127083988387,Order,2025/09/30,2025/10/08,VND,174000,290000,290000,360000,-70000,0,0,0,-116000,-14500,-30450,0,-47600,47600,0,0,0,0,0,0,-58000,-58000,0,0,0,0,0,0,0,0,0,0,0,-8700,0,0,0,-2900,-1450,0,0,0,0,580588127083988387,290000,0,0,0,0,0,0,0,0,510,510
580588026006045950,Order,2025/09/30,2025/10/08,VND,75800,123000,123000,150000,-27000,0,0,0,-47200,-6150,-12915,0,-40000,30000,10000,0,0,0,0,0,-22600,-22600,0,0,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580588026006045950,123000,0,0,0,10000,0,0,0,0,210,210
580587947538286441,Order,2025/09/30,2025/10/08,VND,90100,123000,123000,150000,-27000,0,0,0,-32900,-5150,-12915,0,-40000,30000,10000,0,0,0,0,0,0,0,0,-9300,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580587947538286441,103000,0,0,0,30000,0,0,0,0,210,210
580585529439782019,Order,2025/09/30,2025/10/08,VND,50740,85000,85000,110000,-25000,0,0,0,-34260,-4510,-8925,0,-35200,30000,5200,0,0,0,0,0,-17000,-17000,0,0,0,0,0,0,0,0,0,0,0,-2550,0,0,0,-850,-425,0,0,0,0,580585529439782019,90200,0,0,0,0,0,0,0,0,110,110
580585481201812611,Order,2025/09/30,2025/10/08,VND,59750,85000,85000,110000,-25000,0,0,0,-25250,-2500,-8925,0,-35200,35200,0,0,0,0,0,0,-10000,-10000,0,0,0,0,0,0,0,0,0,0,0,-2550,0,0,0,-850,-425,0,0,0,0,580585481201812611,50000,0,0,0,35000,0,0,0,0,110,110
580576824912742398,Order,2025/09/29,2025/10/08,VND,58040,85000,85000,110000,-25000,0,0,0,-26960,-5710,-8925,0,-35200,6000,29200,0,0,0,0,0,0,0,0,-8500,0,0,0,0,0,0,0,0,0,-2550,0,0,0,-850,-425,0,0,0,0,580576824912742398,114200,0,0,0,0,0,0,0,0,110,110
580546889451603591,Order,2025/09/27,2025/10/08,VND,378000,600000,600000,720000,-120000,0,0,0,-222000,-26400,-63000,0,-46200,46200,0,0,0,0,0,0,-105600,-105600,0,0,0,0,0,0,0,0,0,0,0,-18000,0,0,0,-6000,-3000,0,0,0,0,580546889451603591,528000,0,0,0,72000,0,0,0,0,1030,1030
580533927844545600,Order,2025/09/26,2025/10/08,VND,-30300,0,0,0,0,0,0,0,-30300,0,0,-30300,-30300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580533927844545600,0,0,0,0,0,0,0,0,0,210,210
580621803353179497,Order,2025/10/03,2025/10/07,VND,147600,246000,246000,300000,-54000,0,0,0,-98400,-12300,-25830,0,-27300,27300,0,0,0,0,0,0,-49200,-49200,0,0,0,0,0,0,0,0,0,0,0,-7380,0,0,0,-2460,-1230,0,0,0,0,580621803353179497,246000,0,0,0,0,0,0,0,0,410,410
580618084277913093,Order,2025/10/03,2025/10/07,VND,73800,123000,123000,150000,-27000,0,0,0,-49200,-6150,-12915,0,-30300,30300,0,0,0,0,0,0,-24600,-24600,0,0,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580618084277913093,123000,0,0,0,0,0,0,0,0,210,210
580613186179859587,Order,2025/10/02,2025/10/07,VND,174000,290000,290000,360000,-70000,0,0,0,-116000,-14500,-30450,0,-35100,35100,0,0,0,0,0,0,-58000,-58000,0,0,0,0,0,0,0,0,0,0,0,-8700,0,0,0,-2900,-1450,0,0,0,0,580613186179859587,290000,0,0,0,0,0,0,0,0,510,510
580613048761222681,Order,2025/10/02,2025/10/07,VND,86100,123000,123000,150000,-27000,0,0,0,-36900,-6150,-12915,0,-26200,26200,0,0,0,0,0,0,0,0,0,-12300,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580613048761222681,123000,0,0,0,0,0,0,0,0,210,210
580609712955885483,Order,2025/10/02,2025/10/07,VND,92500,150000,150000,150000,0,0,0,0,-57500,-7000,-15750,0,-40000,40000,0,0,0,0,0,0,-28000,-28000,0,0,0,0,0,0,0,0,0,0,0,-4500,0,0,0,-1500,-750,0,0,0,0,580609712955885483,140000,0,0,0,10000,0,0,0,0,210,210
580606100706592684,Order,2025/10/02,2025/10/07,VND,90000,150000,150000,150000,0,0,0,0,-60000,-7500,-15750,0,-35200,35200,0,0,0,0,0,0,-30000,-30000,0,0,0,0,0,0,0,0,0,0,0,-4500,0,0,0,-1500,-750,0,0,0,0,580606100706592684,150000,0,0,0,0,0,0,0,0,210,210
580603644836676696,Order,2025/10/01,2025/10/07,VND,90000,150000,150000,150000,0,0,0,0,-60000,-7500,-15750,0,-30300,30300,0,0,0,0,0,0,-30000,-30000,0,0,0,0,0,0,0,0,0,0,0,-4500,0,0,0,-1500,-750,0,0,0,0,580603644836676696,150000,0,0,0,0,0,0,0,0,210,210
580603309516031990,Order,2025/10/01,2025/10/07,VND,76500,110000,110000,110000,0,0,0,0,-33500,-6000,-11550,0,-40000,30000,10000,0,0,0,0,0,0,0,0,-11000,0,0,0,0,0,0,0,0,0,-3300,0,0,0,-1100,-550,0,0,0,0,580603309516031990,120000,0,0,0,0,0,0,0,0,110,110
580602798316029498,Order,2025/10/01,2025/10/07,VND,75990,110000,110000,110000,0,0,0,0,-34010,-6510,-11550,0,-26200,6000,20200,0,0,0,0,0,0,0,0,-11000,0,0,0,0,0,0,0,0,0,-3300,0,0,0,-1100,-550,0,0,0,0,580602798316029498,130200,0,0,0,0,0,0,0,0,110,110
580602773555939011,Order,2025/10/01,2025/10/07,VND,105000,150000,150000,150000,0,0,0,0,-45000,-7500,-15750,0,-30300,30300,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,0,0,0,0,0,-4500,0,0,0,-1500,-750,0,0,0,0,580602773555939011,150000,0,0,0,0,0,0,0,0,210,210
580601462251685157,Order,2025/10/01,2025/10/07,VND,59485,85000,85000,110000,-25000,0,0,0,-25515,-4265,-8925,0,-30300,30000,300,0,0,0,0,0,0,0,0,-8500,0,0,0,0,0,0,0,0,0,-2550,0,0,0,-850,-425,0,0,0,0,580601462251685157,85300,0,0,0,0,0,0,0,0,110,110
580601104915203817,Order,2025/10/01,2025/10/07,VND,174000,290000,290000,360000,-70000,0,0,0,-116000,-14500,-30450,0,-29700,29700,0,0,0,0,0,0,-58000,-58000,0,0,0,0,0,0,0,0,0,0,0,-8700,0,0,0,-2900,-1450,0,0,0,0,580601104915203817,290000,0,0,0,0,0,0,0,0,510,510
580600669460071429,Order,2025/10/01,2025/10/07,VND,203000,290000,290000,360000,-70000,0,0,0,-87000,-14500,-30450,0,-41400,41400,0,0,0,0,0,0,0,0,0,-29000,0,0,0,0,0,0,0,0,0,-8700,0,0,0,-2900,-1450,0,0,0,0,580600669460071429,290000,0,0,0,0,0,0,0,0,510,510
580600608559040210,Order,2025/10/01,2025/10/07,VND,207350,290000,290000,360000,-70000,0,0,0,-82650,-13050,-30450,0,-35100,35100,0,0,0,0,0,0,0,0,0,-26100,0,0,0,0,0,0,0,0,0,-8700,0,0,0,-2900,-1450,0,0,0,0,580600608559040210,261000,0,0,0,29000,0,0,0,0,510,510
580600618746611336,Order,2025/10/01,2025/10/07,VND,174000,290000,290000,360000,-70000,0,0,0,-116000,-14500,-30450,0,-47600,47600,0,0,0,0,0,0,-58000,-58000,0,0,0,0,0,0,0,0,0,0,0,-8700,0,0,0,-2900,-1450,0,0,0,0,580600618746611336,290000,0,0,0,0,0,0,0,0,510,510
580600471340483736,Order,2025/10/01,2025/10/07,VND,86100,123000,123000,150000,-27000,0,0,0,-36900,-6150,-12915,0,-30300,30300,0,0,0,0,0,0,0,0,0,-12300,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580600471340483736,123000,0,0,0,0,0,0,0,0,210,210
580600369796843160,Order,2025/10/01,2025/10/07,VND,50985,85000,85000,110000,-25000,0,0,0,-34015,-4265,-8925,0,-30300,30000,300,0,0,0,0,0,-17000,-17000,0,0,0,0,0,0,0,0,0,0,0,-2550,0,0,0,-850,-425,0,0,0,0,580600369796843160,85300,0,0,0,0,0,0,0,0,110,110
580600403975767849,Order,2025/10/01,2025/10/07,VND,73300,123000,123000,150000,-27000,0,0,0,-49700,-6650,-12915,0,-40000,30000,10000,0,0,0,0,0,-24600,-24600,0,0,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580600403975767849,133000,0,0,0,0,0,0,0,0,210,210
580598132037289788,Order,2025/10/01,2025/10/07,VND,73800,123000,123000,150000,-27000,0,0,0,-49200,-6150,-12915,0,-19700,19700,0,0,0,0,0,0,-24600,-24600,0,0,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580598132037289788,123000,0,0,0,0,0,0,0,0,210,210
580596339864339551,Order,2025/10/01,2025/10/07,VND,68000,85000,85000,110000,-25000,0,0,0,-17000,-4250,-8925,0,-40000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2550,0,0,0,-850,-425,0,0,0,0,580596339864339551,85000,0,0,0,0,0,0,0,0,110,110
580596052876756832,Order,2025/10/01,2025/10/07,VND,49700,85000,85000,110000,-25000,0,0,0,-35300,-5550,-8925,0,-40000,14000,26000,0,0,0,0,0,-17000,-17000,0,0,0,0,0,0,0,0,0,0,0,-2550,0,0,0,-850,-425,0,0,0,0,580596052876756832,111000,0,0,0,0,0,0,0,0,110,110
580595168613009031,Order,2025/10/01,2025/10/07,VND,73300,123000,123000,150000,-27000,0,0,0,-49700,-6650,-12915,0,-40000,30000,10000,0,0,0,0,0,-24600,-24600,0,0,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580595168613009031,133000,0,0,0,0,0,0,0,0,210,210
580594928923805401,Order,2025/10/01,2025/10/07,VND,86100,123000,123000,150000,-27000,0,0,0,-36900,-6150,-12915,0,-30300,30300,0,0,0,0,0,0,0,0,0,-12300,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580594928923805401,123000,0,0,0,0,0,0,0,0,210,210
580594263971038535,Order,2025/10/01,2025/10/07,VND,73300,123000,123000,150000,-27000,0,0,0,-49700,-6650,-12915,0,-40000,30000,10000,0,0,0,0,0,-24600,-24600,0,0,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580594263971038535,133000,0,0,0,0,0,0,0,0,210,210
580593363008193987,Order,2025/10/01,2025/10/07,VND,84800,123000,123000,150000,-27000,0,0,0,-38200,-7450,-12915,0,-40000,14000,26000,0,0,0,0,0,0,0,0,-12300,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580593363008193987,149000,0,0,0,0,0,0,0,0,210,210
580593081512330900,Order,2025/10/01,2025/10/07,VND,73785,123000,123000,150000,-27000,0,0,0,-49215,-6165,-12915,0,-30300,30000,300,0,0,0,0,0,-24600,-24600,0,0,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580593081512330900,123300,0,0,0,0,0,0,0,0,210,210
580592869945542214,Order,2025/10/01,2025/10/07,VND,59500,85000,85000,110000,-25000,0,0,0,-25500,-4250,-8925,0,-40000,40000,0,0,0,0,0,0,0,0,0,-8500,0,0,0,0,0,0,0,0,0,-2550,0,0,0,-850,-425,0,0,0,0,580592869945542214,85000,0,0,0,0,0,0,0,0,110,110
580592769001424885,Order,2025/10/01,2025/10/07,VND,50985,85000,85000,110000,-25000,0,0,0,-34015,-4265,-8925,0,-30300,30000,300,0,0,0,0,0,-17000,-17000,0,0,0,0,0,0,0,0,0,0,0,-2550,0,0,0,-850,-425,0,0,0,0,580592769001424885,85300,0,0,0,0,0,0,0,0,110,110
580592548846535688,Order,2025/10/01,2025/10/07,VND,85600,123000,123000,150000,-27000,0,0,0,-37400,-6650,-12915,0,-40000,30000,10000,0,0,0,0,0,0,0,0,-12300,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580592548846535688,133000,0,0,0,0,0,0,0,0,210,210
580592366866106109,Order,2025/10/01,2025/10/07,VND,50740,85000,85000,110000,-25000,0,0,0,-34260,-4510,-8925,0,-35200,30000,5200,0,0,0,0,0,-17000,-17000,0,0,0,0,0,0,0,0,0,0,0,-2550,0,0,0,-850,-425,0,0,0,0,580592366866106109,90200,0,0,0,0,0,0,0,0,110,110
580591993693308533,Order,2025/10/01,2025/10/07,VND,59000,85000,85000,110000,-25000,0,0,0,-26000,-4750,-8925,0,-40000,30000,10000,0,0,0,0,0,0,0,0,-8500,0,0,0,0,0,0,0,0,0,-2550,0,0,0,-850,-425,0,0,0,0,580591993693308533,95000,0,0,0,0,0,0,0,0,110,110
580590452226951018,Order,2025/09/30,2025/10/07,VND,174000,290000,290000,360000,-70000,0,0,0,-116000,-14500,-30450,0,-47600,47600,0,0,0,0,0,0,-58000,-58000,0,0,0,0,0,0,0,0,0,0,0,-8700,0,0,0,-2900,-1450,0,0,0,0,580590452226951018,290000,0,0,0,0,0,0,0,0,510,510
580590333729605590,Order,2025/09/30,2025/10/07,VND,203000,290000,290000,360000,-70000,0,0,0,-87000,-14500,-30450,0,-47600,47600,0,0,0,0,0,0,0,0,0,-29000,0,0,0,0,0,0,0,0,0,-8700,0,0,0,-2900,-1450,0,0,0,0,580590333729605590,290000,0,0,0,0,0,0,0,0,510,510
580590318991082699,Order,2025/09/30,2025/10/07,VND,85600,123000,123000,150000,-27000,0,0,0,-37400,-6650,-12915,0,-40000,30000,10000,0,0,0,0,0,0,0,0,-12300,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580590318991082699,133000,0,0,0,0,0,0,0,0,210,210
580589516454331984,Order,2025/09/30,2025/10/07,VND,50500,85000,85000,110000,-25000,0,0,0,-34500,-4750,-8925,0,-40000,30000,10000,0,0,0,0,0,-17000,-17000,0,0,0,0,0,0,0,0,0,0,0,-2550,0,0,0,-850,-425,0,0,0,0,580589516454331984,95000,0,0,0,0,0,0,0,0,110,110
580589386760946908,Order,2025/09/30,2025/10/07,VND,181250,290000,290000,360000,-70000,0,0,0,-108750,-13050,-30450,0,-47600,47600,0,0,0,0,0,0,-52200,-52200,0,0,0,0,0,0,0,0,0,0,0,-8700,0,0,0,-2900,-1450,0,0,0,0,580589386760946908,261000,0,0,0,29000,0,0,0,0,510,510
580588924766029176,Order,2025/09/30,2025/10/07,VND,410500,580000,580000,720000,-140000,0,0,0,-169500,-27500,-60900,0,-55400,55400,0,0,0,0,0,0,0,0,0,-55000,0,0,0,0,0,0,0,0,0,-17400,0,0,0,-5800,-2900,0,0,0,0,580588924766029176,550000,0,0,0,30000,0,0,0,0,1030,1030
580588751943402731,Order,2025/09/30,2025/10/07,VND,90100,123000,123000,150000,-27000,0,0,0,-32900,-5150,-12915,0,-40000,30000,10000,0,0,0,0,0,0,0,0,-9300,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580588751943402731,103000,0,0,0,30000,0,0,0,0,210,210
580588682736731862,Order,2025/09/30,2025/10/07,VND,181250,290000,290000,360000,-70000,0,0,0,-108750,-13050,-30450,0,-47600,47600,0,0,0,0,0,0,-52200,-52200,0,0,0,0,0,0,0,0,0,0,0,-8700,0,0,0,-2900,-1450,0,0,0,0,580588682736731862,261000,0,0,0,29000,0,0,0,0,510,510
580588608784926627,Order,2025/09/30,2025/10/07,VND,73300,123000,123000,150000,-27000,0,0,0,-49700,-6650,-12915,0,-40000,30000,10000,0,0,0,0,0,-24600,-24600,0,0,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580588608784926627,133000,0,0,0,0,0,0,0,0,210,210
580588520951547015,Order,2025/09/30,2025/10/07,VND,73300,123000,123000,150000,-27000,0,0,0,-49700,-6650,-12915,0,-40000,30000,10000,0,0,0,0,0,-24600,-24600,0,0,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580588520951547015,133000,0,0,0,0,0,0,0,0,210,210
580588313134597665,Order,2025/09/30,2025/10/07,VND,50500,85000,85000,110000,-25000,0,0,0,-34500,-4750,-8925,0,-40000,30000,10000,0,0,0,0,0,-17000,-17000,0,0,0,0,0,0,0,0,0,0,0,-2550,0,0,0,-850,-425,0,0,0,0,580588313134597665,95000,0,0,0,0,0,0,0,0,110,110
580588219218233222,Order,2025/09/30,2025/10/07,VND,119000,170000,170000,220000,-50000,0,0,0,-51000,-8500,-17850,0,-40000,40000,0,0,0,0,0,0,0,0,0,-17000,0,0,0,0,0,0,0,0,0,-5100,0,0,0,-1700,-850,0,0,0,0,580588219218233222,170000,0,0,0,0,0,0,0,0,210,210
580588083842942595,Order,2025/09/30,2025/10/07,VND,59240,85000,85000,110000,-25000,0,0,0,-25760,-4510,-8925,0,-35200,30000,5200,0,0,0,0,0,0,0,0,-8500,0,0,0,0,0,0,0,0,0,-2550,0,0,0,-850,-425,0,0,0,0,580588083842942595,90200,0,0,0,0,0,0,0,0,110,110
580588077791348480,Order,2025/09/30,2025/10/07,VND,73040,123000,123000,150000,-27000,0,0,0,-49960,-6910,-12915,0,-35200,20000,15200,0,0,0,0,0,-24600,-24600,0,0,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580588077791348480,138200,0,0,0,0,0,0,0,0,210,210
580588074869359707,Order,2025/09/30,2025/10/07,VND,356000,580000,580000,720000,-140000,0,0,0,-224000,-27400,-60900,0,-48600,48600,0,0,0,0,0,0,-109600,-109600,0,0,0,0,0,0,0,0,0,0,0,-17400,0,0,0,-5800,-2900,0,0,0,0,580588074869359707,548000,0,0,0,32000,0,0,0,0,1030,1030
580587921038280391,Order,2025/09/30,2025/10/07,VND,87100,123000,123000,150000,-27000,0,0,0,-35900,-6150,-12915,0,-40000,30000,10000,0,0,0,0,0,0,0,0,-11300,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580587921038280391,123000,0,0,0,10000,0,0,0,0,210,210
580587881782019972,Order,2025/09/30,2025/10/07,VND,73800,123000,123000,150000,-27000,0,0,0,-49200,-6150,-12915,0,-40000,40000,0,0,0,0,0,0,-24600,-24600,0,0,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580587881782019972,123000,0,0,0,0,0,0,0,0,210,210
580587881060926816,Order,2025/09/30,2025/10/07,VND,205610,290000,290000,360000,-70000,0,0,0,-84390,-13630,-30450,0,-35100,35100,0,0,0,0,0,0,0,0,0,-27260,0,0,0,0,0,0,0,0,0,-8700,0,0,0,-2900,-1450,0,0,0,0,580587881060926816,272600,0,0,0,17400,0,0,0,0,510,510
580587813529355559,Order,2025/09/30,2025/10/07,VND,76300,123000,123000,150000,-27000,0,0,0,-46700,-5650,-12915,0,-35200,35200,0,0,0,0,0,0,-22600,-22600,0,0,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580587813529355559,113000,0,0,0,10000,0,0,0,0,210,210
580587812518135463,Order,2025/09/30,2025/10/07,VND,73300,123000,123000,150000,-27000,0,0,0,-49700,-6650,-12915,0,-40000,30000,10000,0,0,0,0,0,-24600,-24600,0,0,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580587812518135463,133000,0,0,0,0,0,0,0,0,210,210
580587446542895064,Order,2025/09/30,2025/10/07,VND,84400,123000,123000,150000,-27000,0,0,0,-38600,-7850,-12915,0,-40000,6000,34000,0,0,0,0,0,0,0,0,-12300,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580587446542895064,157000,0,0,0,0,0,0,0,0,210,210
580586785089029309,Order,2025/09/30,2025/10/07,VND,59000,85000,85000,110000,-25000,0,0,0,-26000,-4750,-8925,0,-40000,30000,10000,0,0,0,0,0,0,0,0,-8500,0,0,0,0,0,0,0,0,0,-2550,0,0,0,-850,-425,0,0,0,0,580586785089029309,95000,0,0,0,0,0,0,0,0,110,110
580586589794240212,Order,2025/09/30,2025/10/07,VND,151405,246000,246000,300000,-54000,0,0,0,-94595,-11539,-25830,0,-26200,26200,0,0,0,0,0,0,-46156,-46156,0,0,0,0,0,0,0,0,0,0,0,-7380,0,0,0,-2460,-1230,0,0,0,0,580586589794240212,230783,0,0,0,15217,0,0,0,0,410,410
