ID,Mã vận đơn,Trạng thái,Sản phẩm,Số lượng,Đơn giá,Giảm giá,Ngày tạo đơn,Ngày cập nhật,Tỉnh thành phố,Ngày giờ đẩy đơn sang đvvc,Thẻ,Ảnh SP,Doanh thu chưa trừ phí sàn,Tiền thanh toán thực tế,Tổng phí đối soát,Sàn trợ giá,khác,phí aff,tên aff,tiền spf ship,tiền thực nhận,tiền ship shop chịu,phí giao dịch,phí hoa hồng tiktok shop,phí 9% thực tế,phí xtra,phí flash sale,ghi chú,thuế,phí tiktok bù,Phí xử lý đơn hàng
580635949380109455,VTPVN9017739834,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 500ml",1,360000,90000,04/10/2025,25/10/2025,Hồ Chí Minh,09:10 06/10/2025,,https://content.pancake.vn/2-25/2025/9/23/ef79066238c411ab1506f0e7675d23f3278508fc.jpg,290000,277600,0,20000,,27000,..nampham,0,205620,0,-13880,-30450,-44330,-8700,0,,-4350,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580636571739784884,VTPVN9014789132,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,150000,27000,04/10/2025,25/10/2025,Lâm Đồng,09:12 06/10/2025,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,123000,123300,0,0,,24600,vtnn69,0,73785,0,-6165,-12915,-19080,-3690,0,,-1845,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580636607353422931,VTPVN9016609732,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,150000,27000,04/10/2025,25/10/2025,Lâm Đồng,09:10 06/10/2025,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,123000,123000,0,0,,12300,thanh47_vlog,0,86100,0,-6150,-12915,-19065,-3690,0,,-1845,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580636920544003459,VTPVN9010769132,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,150000,37000,04/10/2025,25/10/2025,Lâm Đồng,09:13 06/10/2025,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,123000,123300,0,10000,,11300,thanh47_vlog,0,87085,0,-6165,-12915,-19080,-3690,0,,-1845,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580636930038007636,VTPVN9010649132,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,150000,27000,04/10/2025,01/11/2025,Huế,09:15 06/10/2025,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,123000,123300,0,0,,12300,vuonmaianhquy,0,86085,0,-6165,-12915,-19080,-3690,0,,-1845,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580637375841273687,VTPVN9012059735,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,150000,27000,04/10/2025,25/10/2025,Tây Ninh,09:10 06/10/2025,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,123000,138000,0,0,,12300,ongbonongdan,0,85350,0,-6900,-12915,-19815,-3690,0,,-1845,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580637354251158663,,Đã huỷ,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,150000,37000,04/10/2025,05/10/2025,Khánh Hoà,,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,0,0,,10000,,,,,,,,,,,,,,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580637588003981044,VTPVN9013839834,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",10,150000,270000,04/10/2025,25/10/2025,Đồng Tháp,09:10 06/10/2025,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,1230000,1258500,0,0,,246000,teovan315,0,736575,0,-62925,-129150,-192075,-36900,0,1 bọ 200ml,-18450,,
_,,,"(COMBO 5 GÓI) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/6/11/26faf003e75ce17d00e3958d686be17f6d658f32.jpg,,,,,,,,,,,,,,,,,,,
580637746932713380,VTPVN9015729132,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 500ml",1,360000,90000,04/10/2025,25/10/2025,Cần Thơ,09:10 06/10/2025,,https://content.pancake.vn/2-25/2025/9/23/ef79066238c411ab1506f0e7675d23f3278508fc.jpg,290000,271400,0,20000,,54000,vuonmaianhquy,0,178930,0,-13570,-30450,-44020,-8700,0,,-4350,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580637783526245991,VTPVN9015689732,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,150000,27000,04/10/2025,24/10/2025,Đắk Lắk,09:59 24/10/2025,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,123000,149200,0,0,,12300,ongbonongdan,0,84790,0,-7460,-12915,-20375,-3690,0,,-1845,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580637794484520089,VTPVN9014649432,Đã hoàn,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,150000,41760,04/10/2025,28/10/2025,Vĩnh Long,09:10 06/10/2025,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,0,118240,0,14760,,0,vuonmaianhquy,0,-40000,-40000,0,0,0,0,0,,0,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580637799624639509,VTPVN9019959334,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,150000,27000,04/10/2025,24/10/2025,Đồng Tháp,09:10 06/10/2025,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,123000,158200,0,0,,24600,vuonmaianhquy,0,72040,0,-7910,-12915,-20825,-3690,0,,-1845,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580637861635982397,VTPVN9010689132,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 500ml",2,360000,160000,04/10/2025,25/10/2025,Tây Ninh,09:13 06/10/2025,,https://content.pancake.vn/2-25/2025/9/23/ef79066238c411ab1506f0e7675d23f3278508fc.jpg,580000,575400,0,20000,,112000,vuonmaianhquy,0,352230,0,-28770,-60900,-89670,-17400,0,,-8700,,
_,,,"(COMBO 5 GÓI) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/6/11/26faf003e75ce17d00e3958d686be17f6d658f32.jpg,,,,,,,,,,,,,,,,,,,
580637931332077557,VTPVN9017819934,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 500ml",1,360000,70000,04/10/2025,25/10/2025,Cần Thơ,09:10 06/10/2025,,https://content.pancake.vn/2-25/2025/9/23/ef79066238c411ab1506f0e7675d23f3278508fc.jpg,290000,290000,0,0,,58000,vuonmaianhquy,0,174000,0,-14500,-30450,-44950,-8700,0,,-4350,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580637914355369335,VTPVN9017879534,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 500ml",1,360000,70000,04/10/2025,24/10/2025,Cần Thơ,08:23 24/10/2025,,https://content.pancake.vn/2-25/2025/9/23/ef79066238c411ab1506f0e7675d23f3278508fc.jpg,290000,290000,0,0,,58000,vuonmaianhquy,0,174000,0,-14500,-30450,-44950,-8700,0,,-4350,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580637956042818804,VTPVN9017839934,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,150000,27000,04/10/2025,25/10/2025,An Giang,09:10 06/10/2025,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,123000,149000,0,0,,24600,vuonmaianhquy,0,72500,0,-7450,-12915,-20365,-3690,0,,-1845,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580638006034072597,VTPVN9012039535,Đã hoàn,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",3,150000,111000,04/10/2025,27/10/2025,Tây Ninh,09:15 06/10/2025,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,0,339000,0,30000,,0,vuonmaianhquy,0,-40000,-40000,0,0,0,0,0,,0,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580638002518263497,,Đã huỷ,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,150000,27000,04/10/2025,05/10/2025,Khánh Hoà,,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,0,123300,,0,,,vuonmaianhquy,,,,,,,,,,,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580638098883052789,VTPVN9016629732,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,150000,62000,04/10/2025,24/10/2025,Đắk Lắk,07:22 24/10/2025,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,123000,88000,0,35000,,8800,vuonmaianhquy,0,91350,0,-4400,-12915,-17315,-3690,0,,-1845,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580638112188826760,VTPVN9018649132,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,150000,27000,04/10/2025,26/10/2025,Lâm Đồng,09:11 06/10/2025,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,123000,123300,0,0,,24600,vuonmaianhquy,0,73785,0,-6165,-12915,-19080,-3690,0,,-1845,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580638080782533846,VTPVN9013959834,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,150000,27000,04/10/2025,31/10/2025,Cần Thơ,09:14 06/10/2025,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,123000,133000,0,0,,24600,vuonmaianhquy,0,73300,0,-6650,-12915,-19565,-3690,0,,-1845,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580638135294527339,VTPVN9012959534,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,150000,37000,04/10/2025,25/10/2025,Hồ Chí Minh,09:10 06/10/2025,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,123000,113000,0,10000,,11300,vtnn61,0,87600,0,-5650,-12915,-18565,-3690,0,,-1845,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580638214238078711,VTPVN9019979334,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,150000,41760,04/10/2025,25/10/2025,Tây Ninh,09:11 06/10/2025,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,123000,118240,0,14760,,21648,vuonmaianhquy,0,76990,0,-5912,-12915,-18827,-3690,0,,-1845,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580638205632546539,,Đã huỷ,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,150000,37000,04/10/2025,04/10/2025,Bình Phước,,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,0,113000,,10000,,,vuonmaianhquy,,,,,,,,,,,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580638162364564758,VTPVN9018629632,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 500ml",1,360000,70000,04/10/2025,24/10/2025,Ninh Bình,08:49 24/10/2025,,https://content.pancake.vn/2-25/2025/9/23/ef79066238c411ab1506f0e7675d23f3278508fc.jpg,290000,290000,0,0,,29000,vuonmaianhquy,0,203000,0,-14500,-30450,-44950,-8700,0,,-4350,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580638216954021579,VTPVN9012019535,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,150000,37000,04/10/2025,25/10/2025,Sơn La,09:10 06/10/2025,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,123000,125000,0,10000,,22600,vuonmaianhquy,0,75700,0,-6250,-12915,-19165,-3690,0,,-1845,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580638261231846720,VTPVN9012019735,Đã hoàn,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 500ml",1,360000,90300,04/10/2025,27/10/2025,Lâm Đồng,09:10 06/10/2025,,https://content.pancake.vn/2-25/2025/9/23/ef79066238c411ab1506f0e7675d23f3278508fc.jpg,0,269700,0,20300,,0,vuonmaianhquy,0,-35100,-35100,0,0,0,0,0,,0,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580638284808030025,VTPVN9013099135,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 500ml",1,360000,90300,04/10/2025,25/10/2025,Cần Thơ,09:10 06/10/2025,,https://content.pancake.vn/2-25/2025/9/23/ef79066238c411ab1506f0e7675d23f3278508fc.jpg,290000,269700,0,20300,,53940,vuonmaianhquy,0,179075,0,-13485,-30450,-43935,-8700,0,,-4350,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580638339730933216,VTPVN9019859334,Đã hoàn,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,150000,27000,04/10/2025,27/10/2025,Đồng Tháp,09:10 06/10/2025,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,0,133000,0,0,,0,vuonmaianhquy,0,-40000,-40000,0,0,0,0,0,,0,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
